Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,June,Manufactured products,Manufacture of leather and related products,Manufacture of footwear,*,Leather shoe,128.8
2025,June,Manufactured products,Manufacture of leather and related products,*,*,*,127.6
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,*,142.6
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,Wooden splint,139.5
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,"Wood cutting, processed/sized",146.7
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Saw milling and planing of wood,*,"Timber/wooden plank, sawn/resawn",139.9
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,*,149.4
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Lamination wooden sheets/veneer sheets,164.4
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Particle boards,129.2
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels and boards",*,Plywood block boards,147.2
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,*,215.4
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,Wooden board (non-electrical),97.6
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of builders carpentry and joinery,*,Wooden panel,253.0
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,*,143.3
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,Wooden box/crate,142.7
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,Manufacture of wooden containers,*,Wooden block - compressed or not,149.5
2025,June,Manufactured products,Manufacture of wood and of products of wood and cork,*,*,*,150.4
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,*,144.3
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Pulp board,126.2
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Poster paper,129.8
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Bristle paper board,145.9
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Hard board,149.0
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Press board,131.6
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Tissue paper,202.8
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Card board,130.5
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Laminated paper,143.0
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Kraft paper,144.3
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Base paper,145.9
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Paper bag including craft paper bag,172.7
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Paper for printing & writing,146.2
2025,June,Manufactured products,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",*,Newsprint,129.5
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of corrugated paper and paperboard and containers of paper and paperboard,*,*,151.2
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of corrugated paper and paperboard and containers of paper and paperboard,*,Paper carton/box,165.6
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of corrugated paper and paperboard and containers of paper and paperboard,*,Card board box,137.9
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of corrugated paper and paperboard and containers of paper and paperboard,*,Corrugated paper board,170.2
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of corrugated paper and paperboard and containers of paper and paperboard,*,Corrugated sheet box,145.8
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of other articles of paper and paperboard,*,*,123.4
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of other articles of paper and paperboard,*,Laminated plastic sheet,137.3
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of other articles of paper and paperboard,*,Map litho paper,141.0
2025,June,Manufactured products,Manufacture of paper and paper products,Manufacture of other articles of paper and paperboard,*,Duplex paper,111.7
2025,June,Manufactured products,Manufacture of paper and paper products,*,*,*,140.5
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,*,189.6
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Sticker plastic,108.7
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Hologram (3d),119.0
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Printed books,201.3
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Printed form & schedule,147.5
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Printed labels/posters/calendars,117.4
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Journal/periodical,220.0
2025,June,Manufactured products,Printing and reproduction of recorded media,Printing,*,Newspaper,164.6
2025,June,Manufactured products,Printing and reproduction of recorded media,*,*,*,189.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,*,141.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Sodium silicate,155.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Catalysts,159.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Ammonium nitrate,157.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Phthalic anhydride,130.5
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Other inorganic chemicals,139.7
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Alcohols,153.5
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Liquid air & other gaseous products,137.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Phosphoric acid,95.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Sulphuric acid,199.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Nitric acid,185.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,"Aniline (including pna, ona, ocpna)",180.1
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Amine,137.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Camphor,152.2
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Menthol,83.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Other petrochemical intermediates,111.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Ethylene oxide,130.0
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Alkyl benzene,124.3
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Mono ethyl glycol,87.4
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Ethyl acetate,116.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Carbon black,142.2
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Soda ash/washing soda,155.1
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Caustic soda (sodium hydroxide),171.3
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Aromatic chemicals,130.7
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Acetic acid and its derivatives,110.4
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Dye stuff/dyes incl. dye intermediates and pigments/colours,140.4
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Organic solvent,121.0
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of basic chemicals,*,Fatty acid,152.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,*,143.0
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,"Superphospate/phosphatic fertilizer, others",189.3
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Ammonia liquid,186.5
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Ammonia gas,166.3
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Ammonium phosphate,172.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Mixed fertilizer,170.3
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,"Nitrogenous fertilizer, others",155.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Ammonium sulphate,117.5
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Di ammonium phosphate,153.6
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of fertilizers and nitrogen compounds,*,Urea,116.2
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of plastic and synthetic rubber in primary form,*,*,133.8
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of plastic and synthetic rubber in primary form,*,Xlpe compound,130.7
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of plastic and synthetic rubber in primary form,*,Oleoresin,152.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of plastic and synthetic rubber in primary form,*,"Polystyrene, expandable",135.9
2025,June,Manufactured products,Manufacture of chemicals and chemical products,Manufacture of plastic and synthetic rubber in primary form,*,Polyethylene,134.8
